listing_id,id,date,reviewer_id,reviewer_name,comments
44515,149699676,2017-05-05,48542638,Stephanie,*****
44515,150648297,2017-05-08,7128059,Ronald,"Erika and Blake are the best!  The collage is well appointed for two, located in a quiet neighborhood a short walk to the beach and close to shops and restaurants.  All good."
44515,151248620,2017-05-11,77476682,Wilfried,"Wunderbare ruhige Unterkunft, herrlich gelegen. Es ist wie Paradies. Das Rauschen des Pacifics ist noch zu hören. Phantastisch"
44515,152389229,2017-05-16,78814407,Ken,This private cottage is wonderful and charming. The bed is like sleeping on a cloud. The private courtyard is a lovely place to sit and relax out of the wind. This place is only a short two block walk from some of the most beautiful coastline on the Monterey peninsula. Erika is a gracious host. We will definitely stay here again while visiting the area.
44515,153991761,2017-05-22,68745122,J-N-K,"Beautiful grounds, well decorated cottage, nice interior lighting, great shower.  If you want a relaxing atmosphere quiet walks to the beach and a quick trip to town and other beautiful areas-- I would highly recommend this peaceful cottage.  I can't wait until we return.  Thank you for welcoming our little dog to join us."
44515,154480633,2017-05-24,1699721,Maggie,I enjoyed staying at Erika and Blake's cozy and clean cottage near Asilomar beach. The homemade chocolate chip cookies that were waiting for me upon check in were delicious and heart-warming. I highly recommend this wonderful cottage near the sea!
44515,154886619,2017-05-26,87400228,Kim,"As always, another wonderful stay at this beautifully appointed cottage by the sea!  All the amenities of home are thought of to make your stay comfortable and pleasant!  A BIG thank you for the yummy cookies and hospitality!  Until next time.... "
44515,156128547,2017-05-29,4996756,Jennifer,"What an amazing cottage and location.  5 minute easy walk to the beach, beautiful accommodation, and great hosts.  And the cookies...oh the cookies!  Lived up to all the reviews and more!  Can't wait to come back again."
44515,157165274,2017-06-02,92339350,Matthew,What a lovely perfect place for a couple to spend time together! Erika and Blake were great and answered all of our questions! Great location for the surrounding area! Could know have asked for a better place to stay!
44515,158195413,2017-06-05,13105958,Judy,First time using Airbnb. Erika was very welcoming. She offered a lot of recommendations and communication was clear. Very cute cottage! Cannot recommend enough. Very relaxing. She also provided breakfast goodies that made it easy for the mornings. Great location a few minutes walk from the beach! Hope to visit again in the future!
44515,158882747,2017-06-09,77523235,Sarah,"We stayed at this beautiful cottage for 2 nights and we wish it could have been longer. Everything about the accommodation was top class with one of the most comfortable beds I have ever slept in!  Erica provided delicious breakfast muesli, yoghurt, fruit, bread, butter, jam, tea and coffee as well as the most delicious cookies on arrival ( which were eaten almost immediately)  Downtown PG is easily walkable as well as being close to the beach. Monterey and Carmel are a short drive away.  I cannot recommend this idyllic cottage highly enough."
44515,160363979,2017-06-13,14806171,Dan,We celebrated our 32nd Anniversary here and loved everything this little gem had to offer.  No question we will be making plans to return!
44515,162213668,2017-06-20,88912463,Yukiko,"The cottage with its own private courtyard is located in a quiet residential area with easy access to all the major points of interests including  a few minutes stroll to the ocean front. Without big city lights we could see a magnificent night sky. The property was clean and well maintained. There is a small kitchen that is equipped with all appliances and cooking tools. Erika and Blake, the hosts, provided us with as much privacy we desired, but they were easily available and always willing to help us when we had any questions or required assistance. We enjoyed our stay and wish we could have stayed longer. We give Erika and Blake's place 11 out of 10 stars!!"
44515,162825443,2017-06-22,70978741,Marilyn,"I was fortunate enough to find this amazing cottage last year and have stayed here three times. I can't tell you how much I love staying in this lovely cottage with it's perfect location, extremely comfortable accomodations, and private garden and patio. Erika and Blake have thought of everything to make you feel right at home. I've already booked three more stays this year. Don't hesitate
to book here - you will love it as much as I do! Thanks Erika and Blake"
44515,165181091,2017-06-30,67229605,Katie,"Erika and Blake have the most adorable cottage in such a beautiful and relaxing backyard. They are hospitable and friendly, but also give you privacy. The location can't be beat and it's a great deal :) "
44515,165665182,2017-07-01,1210741,Trudi,We have lost count of how many times we have been here. It is our favorite place in the world and gets cuter every stay. Back again soon....
44515,167185739,2017-07-05,25743635,Abby,"This Cottage is amazing.  It is even better than the pictures!  It is delightfully decorated, and has perfect touches to make your stay enjoyable - organic breakfast items, wonderful homemade cookies, soft robes, bathroom toiletries, even umbrellas in the event of showers.  The little courtyard, perfect for morning coffee or evening dinner, often visited by hummingbirds.  We brought our two little dogs and walked them to the ocean every morning.  We biked into downtown for lunch, too.  Erika made us feel very welcomed, and we definitely hope to return!!  I'd give this cottage 10 stars if I could!!"
44515,167675195,2017-07-07,10351910,Jennifer,"As soon as we walked up to the cottage and saw the courtyard and the half Dutch door that was open and welcoming us, we knew we were going to love our stay!  Erica and Blake are great hosts, popping out to say hello when they see you and offering suggestions of local things to see and places to eat.  We were out sight-seeing for most of our stay, however I could have easily curled up in the very comfortable bed and had tea and one of Erica's delicious cookies and relaxed with a book or just looking at the lovely gardens outside.
I hope we will be back someday!!"
44515,168091036,2017-07-08,37431792,Michaela,Best AirBnB ever! The cottage is super cozy and clean-- you will feel like you've stepped into a magazine. It's close to the beach and the city while still feeling private. Erika & Blake go above and beyond to make it the perfect weekend getaway. We hope to come back soon! 
44515,168979772,2017-07-11,40046568,Oliver,Perfect place to stay on the Monterey Peninsula. Ray nice Cottage. Wonderful garden and outside sitting area. Everything you need is inside. Very friendly hosts.
44515,171416237,2017-07-17,1329113,Suzanne," There is a reason it takes a long time to get a reservation. This is a charming, perfectly placed, pet friendly cottage! The attention to detail and the beauty is unsurpassed. Thank you again can't wait to return!"
44515,173068144,2017-07-22,35726931,Mari,"This cottage is absolutely perfect! The location cannot be beat, and Pacific Grove is such a great community. You won't be sorry if you stay here. Erika and Blake are so hospitable and provide such nice extras--breakfast, coffee, cozy blankets, beach chairs, and toiletries.  The cottage has become a home away from home!"
44515,174105122,2017-07-24,137658674,Gina,Amazing experience!!! Love this place will definitely be back! The most thoughtful hosts had cookies and treats ready! The place was so clean and felt just like home!!
44515,174999670,2017-07-27,13526115,Adam,"What a great stay! This cottage is a little slice of heaven on the Monterey Peninsula. The cottage is adorable, clean, comfy, private and Erika and Blake made it so easy to communicate with and are amazing hosts. The place is so beautifully decorated, it made it hard to leave it each morning. By far the best Airbnb experience we have had to date! Book this place. You will not regret it. (And the cookies are delicious)"
44515,180900879,2017-08-11,70978741,Marilyn,"I absolutely love staying at Erika and Blake's charming backyard cottage. They are the perfect hosts going out of their way to make sure that their 
guests feel welcome. So many nice touches inside and a lovely private patio with something new blooming each time I return. Perfect location in walking distance to the beach. What's not to love! Thanks again for sharing your lovely cottage in my favorite place Pacific Grove."
44515,182838535,2017-08-15,1210741,Trudi,"We love it here and come as often as (Website hidden by Airbnb) is so booked out. A slice of paradise and Erika and Blake always make it so inviting with cookies, yummy breakfast, the comfy room and lovely private patio. Truly a special place that stands out as the very best  in our many years of travel."
44515,183528720,2017-08-17,93908861,Kate,"Cannot fault a single thing with this property; the bed was big and comfy. The kitchenette was clean and had everything we needed. The decoration throughout was of a high & modern standard. The little walled garden we had was peaceful and a great place to spot squirrels, bluejays and hummingbirds.

Was one of, if not the nicest place, we have stayed. Immaculate, beautiful, private and in short, everything we dreamed it would be based on the pictures. Erika and Blake are great hosts and we loved their welcome manual, which displayed humour and friendliness.

Will be recommending to anyone who will listen and would LOVE to go back one day. In fact, I'd love to live there!"
44515,185405664,2017-08-21,90704867,Donald,"The cottage is a charming, well appointed, smartly decorated and in great condition.  (My honey do list at my home got longer as a result!) The location is a great jumping off point for Carmel, Monterey, Pebble Beach and Pacific Grove.  Super quiet neighborhood setting and you can take a short walk to the coast to watch the sunset and wild life.  (Whales spouting offshore, seals and even a dolphin.. )  Nice private patio area with separation from the main house and yard.  Erika and Blake provided great communication and their hospitality was above expectations.  Great coffee (with cream!), breakfast snacks, cookies and a nice bottle of wine when we arrived.  Thanks for everything!  We had a wonderful time and will visit again. Don and Trish"
44515,186788198,2017-08-25,48267876,Erma,"A lovely quite, comfortable  cozy cottage. Close to everything you would want to do."
44515,188495086,2017-08-29,16821337,Dick,A wonderful experience for us and our Doxie Lexi   We will be coming back for sure!!! Dick and Lilo Dixon
44515,189392477,2017-09-01,21426678,Jenna,"This cottage is beyond beautiful! It is charming, decorated perfectly, and located in a wonderful neighborhood close to the main sights like 17 mile drive and Cannery Row. When we checked in there were fabulous chocolate chip cookies, warm robes, and fresh breakfast food waiting for us. The setting of the cottage is so charming - located under a big tree and you can hear the ocean from the outdoor patio. We had a wonderful stay and strongly recommend this home!"
44515,189749911,2017-09-02,135373694,Abby,I think Erika has found her calling as an inn keeper. She thinks of every detail to make it a great stay! Wonderful location and beautiful property!
44515,190693826,2017-09-04,46597943,BonnieNDave,"Peaceful, quaint and charming. A little slice of heaven. You won't be disappointed. They are brilliant hosts and thought of everything you didn't. ;) Enjoy! We will be back when we can get a reservation a year from now. Hehe...!"
44515,191719896,2017-09-08,102532886,Lydia S,"This place is an absolute gem. Set in quiet Pacific Grove you will have your own private cottage. The bed is extremely comfortable, the decorations charming and everything you need at your fingertips. We would absolutely stay here again and recommend it!"
44515,192472683,2017-09-10,22130953,Colleen,"I had the most lovely stay in this perfect cottage.  It was immaculate and the design is impeccable.   The cottage is private, peaceful and the enclosed outdoor seating area is amazing.  Thank you for a perfect stay."
44515,193189287,2017-09-12,1210741,Trudi,Have been coming here for 6 years now whenever we can and it gets cuter every time. Love it---Erika and Blake are the best hosts ever.
44515,194041553,2017-09-15,53868258,Chuck,"Such a restful and peaceful location that is located close to restaurants in Pacific Grove, and a short drive to Monterey and Carmel. Beautifully decorated cottage loaded with EVERYTHING you could possibly need. Great walking trails along the ocean. I wish I could have stayed longer, and will do so next time. Erika and Blake are wonderful hosts and made it easy. Our go-to place for the peninsula in the future."
44515,194822930,2017-09-17,93666598,Austin,"This place rocks!  No wonder why it is booked so far in advance.  Thanks to Erika and Blake for making it such a nice place for visitors.  Nice neighborhood location, super comfy bed, and within minutes to Carmel, Pacific Grove downtown, and Monterey."
44515,195725574,2017-09-20,25266215,Sarah,"From the time we walked through the gate down a path to the secluded cottage surrounded by trees, birds, flowers and only a short walk to the beautiful beaches and dunes of Pacific Grove we knew we had found the perfect vacation spot!
Best chocolate chip cookies ever!breakfast treats in frig,complete kitchen setup...everything in this sweet cottage was given so much thought ! The private patio was lovely and a great place to enjoy coffee in the a.m. and relax in the p.m. hoping to visit again soon!"
44515,196587588,2017-09-23,2253670,Phillip,"DON'T WASTE YOUR TIME !!  Now that I have you attention, this is what I mean: stop looking!! This is where you want to stay!! THIS is what all Airbnb hosts should aspire to!  I have traveled to over 65 countries, with most of that traveling done in the Airbnb style (before Airbnb even existed) using local contacts, (Hidden by Airbnb) , Home Exchange, etc. I have used Airbnb in at least 5 countries. I guess I can sum up the total experience in this way: there is a distinct difference between those who host Airbnb because they can get a few extra bucks from space they have available and those who truly LOVE being hosts. It is apparent from the instant you contact them, throughout the communication process, and obviously during the stay. Erika and Blake fall squarely into the latter category. I spoke briefly with Blake; most of my communication was through Erika. We were able to meet Erika and chat with her for a short while. Anything I can say here would be redundant; it has been stated over and over in these reviews. But you have to see their place to believe it. My earlier point about those who love being hosts is so apparent. When you see their main house it is abundantly clear that they do not need the income from this rental to survive. It is a spectacular home, and they are obviously very successful in their respective businesses. It is for this reason that it becomes clear that it is a pleasure for them to host – not a chore. They have created a luxurious get-away that provided me with quite a few ideas for my own home remodel. The attention to detail is unparalleled. They apologized for having to temporarily install a brand new refrigerator....because it didn't fit the décor!!  There is one HUGE negative to this experience: after you stay here, all of your future Airbnb stays are sure to disappoint – at least in some small measure. Blake and Erika have set the bar to a new high. Bravo!!"
44515,197441205,2017-09-25,35726931,Mari,"Erika and Blake have created such a comfortable and homey cottage, tucked away in a beautiful part of Pacific Grove. Every detail is attended to--delicious breakfast goodies, comfy beach chairs, extra blankets for those cool nights. I can't imagine a better Airbnb experience."
44515,197958627,2017-09-27,114892710,Colette,"This place is really sweet, hostess puts extra effort and touches like homemade granola, coffee, fresh fruit.
The studio is decorated very beachy like, nice bathroom, little kitchenette.
I would recommend this place, it cools off nicely in evenings and mornings."
44515,199224516,2017-10-01,36079406,Maddie,"We absolutely LOVED our stay at this adorable place! Seriously only minutes from the water with unbelievable sunsets, incredible service from the amazing family, and just unbeatable accommodations with the cutest details. Everything we needed was there for us from breakfast to recommendations on where to eat and go to shampoo/conditioner to Erika's yummy cookies! We just absolutely loved everything about our stay and can't wait to be back!"
44515,200203882,2017-10-04,46320722,Barbara,"Loved this place.  Neighborhood is the best, very quiet and secure.  Cottage
had everything we needed.  So glad to be able to bring our dog to such a 
beautiful town and have hosts that accept her.  Would love to return soon."
44515,200748914,2017-10-06,116792363,Ed,"If you want a great small private cottage to stay in while visiting the Monterey Bay area look no further than Erika and Blake's rental in Pacific Grove.   This unit is on the small side at 400 square feet, but it has all the comforts of home and is well appointed with beautiful furnishings.  The bed and pillows are very comfortable and the location is private & quiet, so it is easy to get a good nights rest.  And it's location provides you with a short walk to Asilomar Beach or a quick drive to downtown Pacific Grove or Monterey.  Erika is a lovely person and came by to check on us after arrival to ensure we had everything to make our stay top notch.  She is definitely an outstanding Airbnb hostess!"
44515,201937436,2017-10-09,88729090,John,"Very charming, peaceful, and relaxing. Such a cute place and close to everything. It’s a great place for a weekend gettaway. Can’t wait to visit again!"
44515,202942508,2017-10-13,975987,Angelika,Wonderful cottage in wonderful location. Super easy communication and check-in. We had a great stay with our dogs. Thank you
44515,203795857,2017-10-15,14385840,Ashley,"Pacific Grove is quite the hidden gem... it's cute, quaint and close to all the central coast attractions, so to think I found a hidden gem inside of a hidden gem was a treat in itself! Erika & Blake's place is definitely that shiny diamond that you're looking for right off the coast!

From the moment my sister and I arrived we were blown away! This quaint and cozy little cottage was more perfect than we could've imagined! The place has a lovely charm about it, rustic yet modern mixed with a southern charm. Everything was clean and neatly organized. The ""welcome book"" outlined everything from the ""to dos"" at the cottage to ""must eat and dos"" while in the central coast. 

The hospitality was amazing. Erika could hear when we arrived and was already messaging me to make sure we had everything we needed. To our surprise we found more than expected! Breakfast treats for the morning were stashed away in the fridge. Homemade (to die for) chocolate chip cookies were awaiting our presence. (The DoubleTree ain't got nothin' Erika's cookies!) The little kitchenette was filled with all the essentials, including an assortment of teas! These were just a few of the many amenities that they went above and beyond to make us feel at home.

We were able to meet Erika and to no surprise she was wonderful! Just as accommodating, friendly and helpful in person as she had been through message. Truly a delight! 

Although my sister and I were visiting because of a ""girls/sister trip,"" we feel this place is a perfect pairing for any person, couple, friends or family who are looking for a double occupancy on the central coast!! 

OH... and this place is a 5-10minute walk to the ocean... not that you needed another excuse to book this hidden gem, but just in case there was your icing on the cake!!

Thanks for a wonderful stay Erika & Blake!! I hope to make back to visit again one day!"
44515,204374545,2017-10-17,7128059,Ronald,Our most recent visit to Erika & Blake's cottage was (as it always is) very pleasant.  The place is so well appointed and the private patio area is a great place to relax with a good book and a glass of wine.  The 5 minute walk to the beach for sunset was effortless and reminded me that location does matter.
44515,204958163,2017-10-20,70978741,Marilyn,"Erika and Blake's cottage has become my home away from home. It is absolutely perfect - extremely clean, comfortable, peaceful, and walking distance to the beach. So many nice touches, including fabulous breakfast items, delicious coffee, and a lovely private courtyard and garden. Thanks again to Erika and Blake. I look forward to my next stay."
44515,205816229,2017-10-22,3131459,Mary,"This is a fantastic little cottage blocks from the ocean. It is charming, extremely thoughtfully appointed, and really quiet. The hosts have this down to a science. I only wish there were more Airbnbs of this quality. This was our second time here and I'm about to book a third. If you are looking for a nice dinner, Passionfish is excellent and a 5 minute drive away."
44515,206257654,2017-10-24,1210741,Trudi,"Wonderful and amazing —\0—Best Airbnb ever! Cozy, clean, lovely patio, tasty breakfast, comfy bed,  cheery and friendly hosts, perfect location close to city and beach. Love it here and come as often as we can. Doug and Trudi"
44515,206986588,2017-10-27,66387664,Don,"The perfect get-away vacation spot! The hosts really go the extra mile to make everything perfect. This was our second of what we hope will be many trips to PG, and we want to stay here every time."
44515,208287057,2017-10-31,8662361,Dana J,"Everything was just great! Instructions for arrival clear and timely. Just loved the area which was new to us and the cottage was a beautiful, relaxing space. So nice to have some cookies on arrival, a great folder full of reccomendations for the area and breakfast goodies. Loved it!"
44515,209719075,2017-11-05,45772830,Carolyn,"We knew this was going to be an amazing place from the pictures and reviews but it was even better than we could have hoped for! Gorgeous space and design, thoughtful hosts down to the most minute detail, in a sensational area of northern California within walking distance to the beach. Couldn't ask for anything more, truly a gem and hope to return soon!"
44515,210483923,2017-11-09,90938417,Debra,"Erika and Blake's cottage is absolutely adorable and cozy. Although it's behind the main house it's very private and even has it's own outdoor seating area. Every detail inside the cottage has been thought of, from the breakfast items in the fridge to the organic coffee and variety of tea bags, to the lovely lavender bath soap and the shampoo and conditioner in the shower. My only regret was not being able to stay longer.  It was lovely meeting Erika and her adorable kids, human and 4-legged.  Thank you for everything!"
44515,210703976,2017-11-10,15679392,Dillon,"Erika and Blake’s cottage is the best Airbnb I have ever stayed in. It was beautiful, comfortable, clean, and the breakfast and cookies they provided were delicious."
44515,210915693,2017-11-11,12811939,Marin,There's not much more we can say beyond what has already been said.  We loved this little cottage and consider ourselves lucky to have stumbled upon it on airbnb.  Erika and Blake know how to treat their guests - there are so many nice little touches and the cottage itself was so clean and comfortable.  We would stay here again in a heart beat!
44515,211403317,2017-11-12,104796825,Sarah,"I really lucked out in finding Erika & Blake's lovely cottage.  They have created a refuge and I had the best sleep I've had in months when I stayed there.  The added touches of delicious cookies and breakfast in the fridge were icing on the cake.  I would highly recommend staying here, they are great hosts!"
44515,212167099,2017-11-16,20135301,Dan,"Better than advertised! The place is super cute,clean and surprisingly spacious. You get great granola,yogurt,beer,fruit,coffee and amazing chocolate chip cookies with your stay. It had the most comfortable bed we have ever slept in. We will definitely stay again. Great location and a lot of privacy."
44515,212427924,2017-11-17,19807279,Alex,Erika and Blake’s place was a dream! A cozy little cottage tucked away in a beautiful place. Our only regret was that we didn’t stay longer!
44515,213561795,2017-11-21,3665758,Ben,Wow...amazing find. Location is spectacular and the little cottage and all it’s amenities were perfect.  This is doing Airbnb right.
44515,213889502,2017-11-23,130805950,Staci,"I would highly recommend staying at Erika and Blake's Cottage. It is even better than the pictures. The location is perfect, and you can even hear the waves at the beach. Erika and Blake were great hosts, and were very helpful. There is so much to do in Pacific Grove and Monterey, and staying in this cottage made our trip even better! We can't thank Erika and Blake enough for their hospitality."
44515,214115735,2017-11-24,1291823,Koncha,We had an absolutely incredible stay at Erika and Blake's cottage. The pictures do not do it justice. It is charming and comfortable. Communication with absolutely fantastic and Erika responded to all my questions immediately. The place was immaculately clean and every comfort you could think of had been provided. Thank you for such an incredible stay!!
44515,215078475,2017-11-27,21783298,Mindy,"This is our FOURTH stay at ""The Cottage"" (what we lovingly call it). The cottage is a perfect getaway location for all of Monterey Bay area and short jaunts to Santa Cruz, Capitola and Carmel. A short two-block walk to the ocean each day is exactly what the Dr prescribes. The goodies that Erika leaves in the fridge for breakfast is delicious and the little kitchenette area is perfect to scramble up a small meal, or heat up left-overs from the delicious local fare. International Cuisine on Lighthouse Ave is one of our favorite locations, with many dishes to choose from (something for everyone) and very personable staff. The small extra's to help your stay are a nice touch, such as umbrellas (needed on this trip), toiletries, a binder with tips for restaurants and activities, patio seating area right outside the door, heater and fan, wi-fi and an extremely comfortable bed, and much more. The neighborhood is quiet and Erika & Blake give plenty of privacy yet are available to answer questions. Our Great Dane loved the property, which is gated, so we could allow him out at night to potty without having to leash him up. We can't rave enough about the cottage. If your looking for a quiet place to relax and explore, book it now!"
44515,216410355,2017-12-03,73539698,Alexa,Erika and Blake are phenomenal hosts. The cottage was central but secluded. The perfect getaway!
44515,217115534,2017-12-07,70978741,Marilyn,Every time I return to this lovely cottage I am amazed at just how perfect it truly is - I absolutely love it here and can't wait to return. Erika and Blake are fabulous hosts who always make me right at home. Highly recommended!
44515,218031539,2017-12-10,4168982,Tom,Always great to stay with Erika and Blake.  Their place is one of our favorite places.  Would highly recommend it to anyone.
44515,218578346,2017-12-13,23961453,Catherine,Amazingly beautiful place had everything you needed in the kitchen and the bathroom. Would definitely go back in a heartbeat
44515,218746550,2017-12-14,41851873,Kyle,Erica's cottage was gorgeous and she welcomed us with cookies. She had great amenities and a super comfy bed. Would love to stay here again sometime.
44515,219135641,2017-12-16,12994619,Donna,It was awesome!
44515,219536842,2017-12-17,161928511,Benedict,"I really recommend this place to anybody that's looking for a getaway. It's quaint, clean, and beautiful. The host provide such a beautiful (Website hidden by Airbnb) everything it looks like and more. Complete with breakfast and yummy homemade chocolate chip cookies. 🖒🖒😁"
44515,219941902,2017-12-19,53468381,Jeremy,Awesome experience! Highly recommended to other guests out there. Thanks Erika and Blake!
44515,220285244,2017-12-21,45291843,Becky,"Excellent location close to the Asilomar beaches with miles of walking on the trail, quiet, gracious hostess, pristinely clean, the best bed ever had in a rental, thoughtful healthy breakfast items in generous proportions and very nicely appointed decor!  It's a studio so very compact but you have everything you need to cook easy meals plus comfy seating for relaxing!  We would definitely return and recommend this cozy cottage to friends!"
44515,220753396,2017-12-23,33701339,Andrew,"We wish we could have spent our whole week away at Erika and Blake’s place. Every detail - from the cookies, to the breakfast, to the comfy bed - not a detail was missed. We loved being able to take the 5 minute walk down to the beach to start and end our days - the location was perfect!
We are sad about how filled up the place is for even most of 2018 - we really hope to be back. Tyson and Pepper loved the place too and look forward to more beach time in the future!🐶🐶"
44515,223618632,2018-01-01,35726931,Mari,"Erika and Blake's cottage is truly a home away from home for me, which is only made possible by the kind hospitality of the hosts.  Being able to wake up in a deeply comfortable bed, to enjoy a hot cup of delicious coffee provided by the hosts, and to enjoy yummy breakfast goodies is such a wonderful part of this experience.  Furthermore, the quiet neighborhood in close proximity to both the beach and downtown Pacific Grove make this location ideal."
44515,224637612,2018-01-03,5468240,Lindsay,"Erika and Blake’s cottage is so well decorated, comfy, and cozy.  We wish we could have stayed more than two nights.  The neighborhood is quaint and quiet; the beach is close by along with access to the downtown area.  Lots of little touches that just make this place a great place to stay - great coffee, half-n-half, yogurt, fresh berries, granola, bread, jam, and spa-like shampoo and conditioner! :)"
44515,226224376,2018-01-09,107934413,David,"This is the perfect place for you to stay in the Monterey area!  Perfect location to everything, very private, but close enough to hosts.  I would recommend this to anyone!"
44515,226614692,2018-01-11,13285595,Meching,"We booked the cottage for our mini honeymoon getaway with our dogs.  The cottage was amazing beyond words.  It's so charming and welcoming, with everything you need for a vacation by the beach (which is literally a 5 minute walk down the street).  We had such a great time with our two dogs, and I'm so happy Erika and Blake were so accommodating because it's often challenging with a 60 lb. pup.  I sent Erika a quick message regarding our ETA and she was so nice to just stop by and turn on the heater to make the cottage extra cozy for us.  It's these little gestures that make you realize they care about making your stay as comfortable as possible.  Another really nice gesture was the bottle of champagne sitting in ice, as well as breakfast items in the fridge for the next morning.  I'm definitely coming back and recommending this cute cottage to all my family and friends!  Thank you so much Erika and Blake!"
44515,227041361,2018-01-13,15323554,Phil,"A wonderful hideaway. A beautiful ocean nearby, plenty of restaurants and great shopping. "
44515,228051246,2018-01-17,16399132,Kaylee,"Erika and Blake’s cozy little cottage was a perfect home base for us to explore around the Monterey area — walking distance from Asilomar beach, and just a short and easy drive to everywhere else! The amenities and little luxuries in the cottage were just what we needed after hiking and exploring all day. Erika and Blake themselves were more than accommodating and attentive, and couldn’t have been better hosts — we will definitely be visiting again!"
44515,231986174,2018-02-03,7128059,Ronald,Erika and Blake are great hosts and their cottage is simply the best and well located...this visit we enjoyed the new kitchen area... well planned and nicely appointed. Count us among the many who keep coming back time after time. The very best of the Airbnb community.
44515,232430302,2018-02-04,160648360,Jordynn,"I bought a night at Erika & Blake's place as a Christmas gift for my parents. When they came home the next day, they were raving about how nice the place was and how all the nice little touches were incredible. They are already talking about the next time they can stay there! Thank you for making their experience so great!!"
44515,233482063,2018-02-09,288674,Lizzie,"We set up my parents for 2 nights here during the big golf tournament. They couldn’t stop talking about their wonderful  stay! They said it was like “living in a fancy magazine”. So many nice touches and amenities- yogurt, cookies and comfy robes (what kind are these?!?) Appreciated the privacy on the courtyard. So lovely for such a lovely price. Thank you again!"
44515,234165788,2018-02-11,120576725,Barbi,"This is a cozy space with every single detail thought out. If nothing else, come for the home baked cookies which are the best I have ever had! Really though, it is a beautiful and immaculately clean space. All of the extra little touches make it such a gem and Erika & Blake are extremely nice."
44515,234705147,2018-02-13,1210741,Trudi,What a wonderful Airbnb and it gets cuter every time we visit. Love the new kitchenette and other little new details. Erika is so thoughtful with everything ultra comfortable and inviting. Love it!
44515,235439089,2018-02-16,18017023,Bonnie,"This place is a dream!  From the first moment when we booked the cozy cottage months ago to checking out after our amazing stay, everything was perfect.  Erika and Blake have done an amazing job decorating and designing this space and the location could not be better.  Minutes away from one of the most beautiful beaches we've been to (this says a lot because I live in Orange County and use to live in Fiji) Pacific Grove is a slice of heaven.  The cottage is so cozy and the design and decor are straight out of a design magazine.  The bed was very comfortable and the cozy towels and bathrobe were so soft.  There were delicious cookies waiting for us upon arrival as well as local 805 beers, fruit, coffee, and breakfast items.  We spent a day exploring Monterey and Pacific Grove and a day in Big Sur.  Was so nice to get away and be in nature and then come back to the cottage and it's amazing coziness.  We would love to come back as we had such a special time and make amazing memories.  Restaurant recommendation in Big Sur- the restaurant called Sierra Mar in the Post Ranch Inn resort in Big Sur. Some pf the most spectacular views and food we've ever had.  Again, thank you Erika and Blake for allowing us to spend time in this gorgeous cottage by the sea!!!  xoxo Bonnie & Cleo"
44515,236251322,2018-02-18,20587300,Carolyn,"How I wish every AirB&B could be as amazing as Erika & Blake’s place. The cottage is exactly as represented. From the organic snacks in the fridge, fresh cookies waiting for us, and sparkling clean accommodations - our stay was better than I had hoped for. And that mattress! So very very comfy. Quiet neighborhood and very stylish place. Good parking. Erika was quick to respond to questions I had ahead of time, and was warm and welcoming on site. It was nice having access to the entire patio area, and also a private sitting area outside. We took a few walks to the beach. Literally, only 4-5 minutes away.  Five star stay all the way."
44515,236663463,2018-02-19,28346114,Beth,"This little cottage is perfect. It has everything you need for a cozy, comfortable time. It is very well designed, and has a location that can't be beat. The hosts are very welcoming. It was great to go to sleep to the sound of the surf, and wake to the sound of gentle rain. A wonderful oasis from all the hubbub of life, and I can't wait to return."
44515,237130691,2018-02-21,55789492,Morgan,Absolutely perfect place to stay for our time exploring the coast. Impeccably furnished cottage with amazing amenities. Would definitely recommend to anyone coming to the area and will stay here again in a heartbeat if we ever make it back to the area. Thanks for a great stay!
44515,238773343,2018-02-26,140957629,Pamela,What a special place with special hosts!  Perfect private beach just a few blocks away and they even provided beach chairs.  Stylish cottage with top-of-the-line furnishings and special touches.  Our first airbnb experience will be hard to beat!
44515,239428652,2018-03-01,70978741,Marilyn,"Just returned from another wonderful stay at Erika and Blake's amazing cottage. Perfect in every way - beautifully decorated, extremely comfortable, peaceful, and the location cannot be beat. It doesn't seem possible, but every time I return it is even nicer than the time before. I can't imagine better hosts than Erika and Blake!"
44515,239690642,2018-03-02,167012576,Jennifer,Erica and Blake have gone above and beyond! We were greeted by two delicious chocolate chip cookies waiting for us. Their recommendations were awesome and we had a great time. Thank you we will be back!
44515,242409503,2018-03-11,17981271,Kerry,Super studio in a lovely backyard. Loved the private patio!  Bed comfortable and many additional amenities provided. Erika was very responsive when we needed a plumber too.
44515,242914704,2018-03-13,48320936,Briana,"This place is a GEM. If you are lucky enough to snag it, I highly suggest you do. It's as beautiful as the pictures look and the calming and beautiful ambiance adds even more beauty to the whole experience. Erika and Blake couldn't have been nicer or more accommodating. They had thought of everything down to their cookie recipe and we immediately felt at home. It was so clean, so pretty, and even smelled so nice. Plus, our pups were welcomed and played with their sweet dog, so we were able to get away as a full family. Thank you guys so much for the getaway and we hope to come back again sometime!"
